filename,x,y,w,h,label
CV19_label_renamed_374.json,927,437,117,206,1
CV19_label_renamed_374.json,952,737,198,124,1
CV19_label_renamed_374.json,781,216,120,136,1
CV19_label_renamed_374.json,578,323,120,125,2
CV19_label_renamed_374.json,1178,390,128,115,2
CV19_label_renamed_375.json,772,153,57,46,0
CV19_label_renamed_375.json,1069,367,57,56,0
CV19_label_renamed_375.json,539,827,68,60,0
CV19_label_renamed_375.json,807,813,187,74,1
CV19_label_renamed_375.json,948,325,118,128,2
CV19_label_renamed_375.json,638,162,127,105,2
CV19_label_renamed_376.json,1201,631,68,69,0
CV19_label_renamed_376.json,1190,730,62,58,0
CV19_label_renamed_376.json,1206,805,64,60,0
CV19_label_renamed_376.json,1344,798,58,54,0
CV19_label_renamed_376.json,1057,214,53,47,0
CV19_label_renamed_376.json,593,633,61,65,0
CV19_label_renamed_376.json,812,383,182,117,1
CV19_label_renamed_376.json,1083,388,101,209,1
CV19_label_renamed_376.json,1227,446,189,94,1
CV19_label_renamed_376.json,711,190,107,124,2
CV19_label_renamed_376.json,899,153,125,106,2
CV19_label_renamed_377.json,687,599,57,63,0
CV19_label_renamed_377.json,735,549,63,67,0
CV19_label_renamed_377.json,774,627,59,57,0
CV19_label_renamed_377.json,840,632,57,52,0
CV19_label_renamed_377.json,818,282,58,58,0
CV19_label_renamed_377.json,1276,367,57,54,0
CV19_label_renamed_377.json,854,308,185,69,1
CV19_label_renamed_377.json,1039,565,136,134,2
CV19_label_renamed_378.json,612,577,58,59,0
CV19_label_renamed_378.json,782,754,58,57,0
CV19_label_renamed_378.json,1084,666,61,62,0
CV19_label_renamed_378.json,895,208,54,50,0
CV19_label_renamed_378.json,1090,472,88,182,1
CV19_label_renamed_378.json,837,714,236,94,1
CV19_label_renamed_378.json,816,358,135,123,2
CV19_label_renamed_378.json,1247,415,101,137,2
CV19_label_renamed_379.json,917,606,62,55,0
CV19_label_renamed_379.json,941,730,67,49,0
CV19_label_renamed_379.json,938,812,58,55,0
CV19_label_renamed_379.json,1162,475,48,49,0
CV19_label_renamed_379.json,648,463,148,191,1
CV19_label_renamed_379.json,711,176,126,142,1
CV19_label_renamed_379.json,729,460,119,122,2
CV19_label_renamed_379.json,1061,406,112,140,2
CV19_label_renamed_379.json,828,631,124,138,2
CV19_label_renamed_380.json,971,153,55,47,0
CV19_label_renamed_380.json,1130,353,55,49,0
CV19_label_renamed_380.json,830,395,217,129,1
CV19_label_renamed_380.json,1079,373,166,124,1
CV19_label_renamed_380.json,576,703,139,135,2
CV19_label_renamed_380.json,739,728,116,140,2
CV19_label_renamed_380.json,1084,452,125,141,2
CV19_label_renamed_380.json,1217,127,100,122,2
